Time [s]	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
24239.065	0.0544	0.0557	0.0549	0.0547	0.0856	0.0793	0.0552	0.055	0.0559	0.056	0.056	0.0601	0.055	0.0547	0.0561	0.0556	0.0553	0.0477	0.0547	0.0557	0.0752	0.1222	0.0548	0.0541	0.082	0.0543	0.055	0.0485	0.0649	0.0477	0.0548	0.0556	0.0742	0.0786	0.077	0.0544	0.0544	0.0546	0.0542	0.055	0.0797	0.0918	0.0544	0.0547	0.0544	0.0545	0.0549	0.0544	0.0925	0.1341	0.054	0.0544	0.0542	0.0785	0.0552	0.055	0.0557	0.0545	0.0547	0.0731	0.0543	0.0868	0.0544	0.0546	0.0547	0.0895	0.0543	0.0549	0.0791	0.0549	0.0548	0.0547	0.0549	0.0735	0.0542	0.0559	0.095	0.0544	0.0542	0.0559	0.0555	0.0549	0.0557	0.0548	0.0546	0.0547	0.0555	0.0558	0.1326	0.0874	0.0544	0.0543	0.0562	0.0547	0.0546	0.0547
25171.58	0.0542	0.0558	0.0549	0.0547	0.0894	0.0794	0.0552	0.0549	0.0559	0.056	0.0559	0.06	0.055	0.0547	0.0559	0.0556	0.0554	0.0476	0.0546	0.0554	0.0756	0.1195	0.0547	0.0541	0.0823	0.0543	0.0549	0.0484	0.0647	0.0477	0.0548	0.0557	0.0744	0.0788	0.0774	0.0546	0.0542	0.0546	0.0542	0.0549	0.0797	0.092	0.0544	0.0545	0.0544	0.0544	0.0548	0.0544	0.0959	0.1306	0.0541	0.0542	0.054	0.0792	0.055	0.0549	0.0557	0.0546	0.0547	0.0732	0.0545	0.0865	0.0544	0.0547	0.0546	0.09	0.0542	0.0547	0.0793	0.0549	0.0545	0.0547	0.055	0.0735	0.0544	0.0559	0.0988	0.0544	0.0541	0.056	0.0554	0.055	0.0557	0.0547	0.0545	0.0547	0.0554	0.0559	0.1297	0.0877	0.0542	0.0542	0.0563	0.0548	0.0548	0.0545
26103.956	0.0543	0.0557	0.0549	0.0549	0.0928	0.0785	0.0553	0.0548	0.0558	0.0558	0.056	0.06	0.055	0.0548	0.056	0.0556	0.0554	0.0475	0.0546	0.0554	0.0753	0.1181	0.0547	0.0541	0.0832	0.0543	0.0549	0.0483	0.0647	0.0477	0.0547	0.0556	0.0744	0.0792	0.0768	0.0543	0.0544	0.0546	0.0543	0.055	0.0804	0.0927	0.0545	0.0545	0.0544	0.0545	0.0548	0.0545	0.101	0.1283	0.054	0.0543	0.0542	0.0788	0.0552	0.0548	0.0556	0.0546	0.0545	0.073	0.0541	0.0878	0.0544	0.0548	0.0546	0.09	0.0543	0.0548	0.0792	0.055	0.0546	0.0548	0.0549	0.0735	0.0543	0.0559	0.1044	0.0544	0.0543	0.0558	0.0554	0.0551	0.0558	0.0548	0.0547	0.0548	0.0558	0.0558	0.1267	0.0885	0.0543	0.0542	0.0563	0.055	0.0547	0.0547
27036.419	0.0543	0.0557	0.0549	0.0547	0.0958	0.0782	0.0552	0.0549	0.0559	0.0559	0.056	0.0599	0.0551	0.0548	0.0558	0.0555	0.0554	0.0476	0.0547	0.0555	0.0752	0.1159	0.0547	0.0542	0.0833	0.0543	0.055	0.0484	0.0649	0.0478	0.0549	0.0557	0.0744	0.0791	0.0767	0.0544	0.0543	0.0547	0.0543	0.055	0.0809	0.0926	0.0542	0.0545	0.0544	0.0546	0.0548	0.0545	0.106	0.1258	0.0542	0.0543	0.0543	0.0784	0.0551	0.0549	0.0556	0.0546	0.0546	0.073	0.0543	0.0867	0.0544	0.0548	0.0546	0.0893	0.0544	0.0548	0.0787	0.0551	0.0545	0.0547	0.055	0.0734	0.0543	0.0559	0.1086	0.0544	0.0543	0.0561	0.0555	0.055	0.0558	0.0549	0.0545	0.0548	0.0554	0.0559	0.1233	0.0876	0.0544	0.0542	0.0563	0.0548	0.0546	0.0548
27968.887	0.0542	0.0557	0.0548	0.0548	0.1028	0.0793	0.0553	0.0549	0.0558	0.0559	0.0559	0.0599	0.055	0.0547	0.0559	0.0556	0.0553	0.0476	0.0545	0.0555	0.0753	0.1147	0.0546	0.0541	0.0805	0.0543	0.0547	0.0482	0.0647	0.0476	0.0546	0.0556	0.0744	0.0787	0.0771	0.0544	0.0544	0.0546	0.0542	0.0548	0.079	0.0911	0.0544	0.0545	0.0545	0.0544	0.0548	0.0544	0.1113	0.1238	0.054	0.0542	0.0543	0.0781	0.0551	0.0549	0.0557	0.0546	0.0546	0.0728	0.0542	0.0864	0.0545	0.0546	0.0547	0.0894	0.0543	0.0547	0.0793	0.055	0.0547	0.0547	0.0549	0.0734	0.0545	0.056	0.115	0.0544	0.0543	0.056	0.0555	0.055	0.0558	0.0545	0.0547	0.0549	0.0555	0.0557	0.1227	0.0878	0.0543	0.0543	0.0561	0.0549	0.0546	0.0548
28901.4	0.0543	0.0557	0.0549	0.0549	0.1064	0.0779	0.0552	0.0548	0.0559	0.0558	0.056	0.0601	0.0551	0.0547	0.0561	0.0555	0.0554	0.0475	0.0547	0.0554	0.075	0.1138	0.0546	0.0541	0.0821	0.0544	0.0548	0.0484	0.0647	0.0477	0.0547	0.0556	0.0745	0.0791	0.0772	0.0545	0.0543	0.0547	0.0544	0.055	0.0802	0.0925	0.0545	0.0545	0.0545	0.0545	0.0548	0.0544	0.1197	0.1223	0.0542	0.0542	0.0542	0.0786	0.0551	0.0549	0.0557	0.0545	0.0545	0.0728	0.0544	0.0874	0.0547	0.0547	0.0547	0.0899	0.0545	0.0548	0.0792	0.0551	0.0546	0.0547	0.0549	0.0737	0.0543	0.0559	0.1236	0.0543	0.0544	0.0559	0.0555	0.055	0.0558	0.0548	0.0545	0.0547	0.0555	0.0559	0.1197	0.0876	0.0542	0.0542	0.0563	0.0549	0.0545	0.0546
29833.972	0.0542	0.0556	0.0548	0.0547	0.1158	0.0792	0.0552	0.0548	0.0558	0.0557	0.0559	0.0599	0.055	0.0546	0.0559	0.0554	0.0553	0.0475	0.0545	0.0555	0.0751	0.1118	0.0546	0.0541	0.0803	0.0543	0.0547	0.0486	0.0646	0.0478	0.0547	0.0557	0.0742	0.0784	0.0772	0.0545	0.0542	0.0546	0.0542	0.0551	0.0794	0.0911	0.0544	0.0545	0.0544	0.0544	0.0548	0.0542	0.1278	0.1203	0.054	0.0542	0.0543	0.0785	0.055	0.0549	0.0558	0.0546	0.0546	0.0729	0.0542	0.0865	0.0545	0.0547	0.0546	0.0897	0.0543	0.0548	0.0789	0.0551	0.0547	0.0547	0.0547	0.0732	0.0542	0.0558	0.1321	0.0543	0.0542	0.0557	0.0554	0.0551	0.0557	0.0545	0.0545	0.0547	0.0554	0.0557	0.1179	0.0873	0.0543	0.0543	0.0561	0.0547	0.0544	0.0546
30766.415	0.0544	0.0559	0.0551	0.0549	0.1247	0.0791	0.055	0.055	0.0559	0.0559	0.056	0.0599	0.0551	0.0548	0.0562	0.0556	0.0553	0.0476	0.0548	0.0556	0.0752	0.1105	0.0547	0.0542	0.0808	0.0543	0.0549	0.0486	0.0648	0.048	0.0547	0.0558	0.0742	0.0788	0.0773	0.0546	0.0543	0.0547	0.0542	0.0548	0.0797	0.0918	0.0546	0.0546	0.0544	0.0547	0.0549	0.0545	0.1361	0.1191	0.0543	0.0545	0.0542	0.0787	0.0551	0.0548	0.0558	0.0546	0.0546	0.0729	0.0543	0.087	0.0546	0.0548	0.0547	0.0899	0.0544	0.0549	0.0791	0.0552	0.0549	0.0549	0.0549	0.0737	0.0545	0.0559	0.1414	0.0544	0.0544	0.0561	0.0555	0.0552	0.0558	0.0548	0.0546	0.0548	0.0555	0.0558	0.1166	0.088	0.0543	0.0543	0.0563	0.0549	0.0548	0.0547
31698.792	0.0541	0.0555	0.0548	0.0546	0.1365	0.079	0.0551	0.0548	0.0558	0.0558	0.0559	0.0599	0.0549	0.0546	0.0558	0.0554	0.0551	0.0474	0.0545	0.0554	0.0751	0.1094	0.0546	0.054	0.0795	0.0544	0.0547	0.0485	0.0647	0.0478	0.0547	0.0556	0.074	0.0785	0.0775	0.0544	0.0544	0.0546	0.054	0.055	0.0791	0.091	0.0543	0.0544	0.0543	0.0544	0.0548	0.0545	0.1477	0.1176	0.0541	0.0542	0.054	0.0787	0.0551	0.0547	0.0556	0.0544	0.0546	0.0727	0.054	0.0862	0.0543	0.0544	0.0545	0.0898	0.0542	0.0549	0.0792	0.055	0.0546	0.0547	0.0547	0.0732	0.0542	0.0557	0.1546	0.0543	0.0541	0.0557	0.0554	0.0551	0.0555	0.0546	0.0546	0.0547	0.0554	0.0556	0.1148	0.0878	0.0542	0.0541	0.0561	0.0548	0.0544	0.0545
32631.167	0.0542	0.0556	0.0549	0.0546	0.1458	0.0787	0.0551	0.0548	0.0558	0.0559	0.0559	0.0598	0.055	0.0544	0.0561	0.0555	0.0555	0.0476	0.0544	0.0555	0.0749	0.1083	0.0546	0.0541	0.0806	0.0544	0.0548	0.0484	0.0647	0.0479	0.0547	0.0558	0.0742	0.0786	0.0774	0.0544	0.0543	0.0545	0.0541	0.0549	0.0797	0.0914	0.0543	0.0544	0.0543	0.0544	0.0547	0.0543	0.1609	0.1157	0.0542	0.0542	0.0543	0.079	0.055	0.0549	0.0557	0.0546	0.0546	0.0728	0.0542	0.0867	0.0544	0.0547	0.0546	0.0895	0.0543	0.0548	0.0791	0.055	0.0545	0.0546	0.0548	0.0734	0.0544	0.0558	0.1681	0.0542	0.0544	0.0558	0.0554	0.055	0.0557	0.0547	0.0545	0.0547	0.0554	0.0557	0.1123	0.0875	0.0542	0.0543	0.0561	0.0546	0.0545	0.0546
33563.601	0.0542	0.0556	0.0547	0.0547	0.1617	0.0784	0.055	0.0549	0.0559	0.0559	0.056	0.0601	0.055	0.0548	0.0561	0.0556	0.0553	0.0476	0.0547	0.0556	0.0749	0.1074	0.0547	0.0541	0.0806	0.0544	0.0549	0.0485	0.0648	0.0477	0.0547	0.0557	0.0742	0.0782	0.0774	0.0544	0.0543	0.0545	0.0542	0.055	0.0798	0.0913	0.0544	0.0546	0.0546	0.0544	0.0549	0.0543	0.1755	0.1141	0.0541	0.0543	0.0542	0.0786	0.055	0.0549	0.0557	0.0547	0.0547	0.0727	0.0543	0.0867	0.0545	0.0546	0.0548	0.0893	0.0544	0.055	0.0791	0.0555	0.0547	0.0549	0.0548	0.073	0.0543	0.056	0.1824	0.0544	0.0545	0.056	0.0556	0.0551	0.0557	0.0546	0.0546	0.0549	0.0556	0.0557	0.1111	0.0879	0.0544	0.0542	0.0561	0.0548	0.0546	0.0546
34496.073	0.0545	0.0557	0.0551	0.0549	0.1799	0.079	0.0553	0.0551	0.056	0.0559	0.0561	0.0602	0.0552	0.0549	0.0562	0.0556	0.0555	0.0476	0.0548	0.0556	0.0753	0.1066	0.0548	0.0542	0.0803	0.0545	0.0549	0.0486	0.0649	0.0479	0.0549	0.0558	0.0741	0.0784	0.0777	0.0545	0.0544	0.0547	0.0544	0.055	0.0793	0.0913	0.0545	0.0545	0.0545	0.0546	0.0549	0.0547	0.1934	0.1136	0.0543	0.0545	0.0544	0.0779	0.0553	0.055	0.0559	0.0547	0.0547	0.0729	0.0543	0.0862	0.0546	0.0546	0.0548	0.0891	0.0544	0.0549	0.079	0.0552	0.0548	0.0548	0.0551	0.0732	0.0545	0.056	0.2009	0.0546	0.0545	0.056	0.0556	0.0553	0.0559	0.0547	0.0547	0.0549	0.0557	0.0559	0.1092	0.088	0.0545	0.0545	0.0562	0.055	0.0546	0.0547
35428.584	0.0544	0.0557	0.0549	0.0549	0.1991	0.0786	0.0553	0.0551	0.056	0.0558	0.056	0.06	0.0552	0.0548	0.0563	0.0557	0.0556	0.0477	0.0545	0.0555	0.0753	0.1052	0.0547	0.0542	0.0803	0.0546	0.0549	0.0485	0.0647	0.0479	0.0547	0.0557	0.0741	0.0786	0.0775	0.0545	0.0544	0.0547	0.0542	0.055	0.0795	0.0903	0.0544	0.0547	0.0545	0.0545	0.055	0.0545	0.2151	0.1122	0.0542	0.0543	0.0543	0.0784	0.0551	0.0549	0.0558	0.0547	0.0546	0.0726	0.0544	0.0862	0.0546	0.0547	0.0548	0.0895	0.0545	0.055	0.0791	0.0551	0.0547	0.0548	0.0549	0.0731	0.0543	0.0561	0.2227	0.0545	0.0543	0.056	0.0556	0.0552	0.0557	0.0548	0.0547	0.0549	0.0556	0.0558	0.1079	0.088	0.0544	0.0543	0.0563	0.0547	0.0548	0.0548
36361.141	0.0544	0.0557	0.055	0.0549	0.2181	0.078	0.0552	0.0549	0.0559	0.0559	0.056	0.06	0.0552	0.0547	0.0561	0.0556	0.0554	0.0477	0.0547	0.0554	0.0747	0.104	0.0548	0.0542	0.08	0.0544	0.055	0.0486	0.0648	0.048	0.0549	0.0557	0.0741	0.0786	0.0775	0.0546	0.0543	0.0548	0.0542	0.055	0.0791	0.0909	0.0547	0.0544	0.0545	0.0545	0.0549	0.0544	0.2383	0.1109	0.0541	0.0544	0.0542	0.0784	0.055	0.055	0.0558	0.0546	0.0548	0.0726	0.0543	0.0868	0.0544	0.0546	0.0547	0.0895	0.0544	0.0548	0.0791	0.0553	0.0548	0.0549	0.055	0.0733	0.0545	0.056	0.2463	0.0545	0.0545	0.0562	0.0557	0.0551	0.0559	0.0548	0.0546	0.055	0.0554	0.0557	0.1078	0.0877	0.0544	0.0544	0.0562	0.055	0.0546	0.0548
37293.65	0.0542	0.0557	0.0549	0.0548	0.2481	0.0782	0.0552	0.0549	0.0557	0.0558	0.0559	0.06	0.055	0.0547	0.0561	0.0555	0.0553	0.0474	0.0546	0.0555	0.0752	0.1033	0.0546	0.0542	0.0799	0.0544	0.0548	0.0486	0.0646	0.0478	0.0546	0.0555	0.0742	0.0788	0.0774	0.0544	0.0543	0.0547	0.0543	0.0549	0.0787	0.0903	0.0544	0.0545	0.0544	0.0545	0.0547	0.0543	0.2653	0.1097	0.0542	0.0543	0.0542	0.0784	0.0549	0.0547	0.0556	0.0546	0.0545	0.0724	0.0542	0.0859	0.0545	0.0546	0.0546	0.0892	0.0542	0.055	0.0792	0.0552	0.0547	0.0546	0.0548	0.0728	0.0544	0.0557	0.273	0.0543	0.0544	0.0559	0.0554	0.0551	0.0557	0.0548	0.0544	0.0549	0.0555	0.0557	0.1053	0.0873	0.0543	0.0543	0.0562	0.0547	0.0547	0.0548
38226.124	0.0543	0.0556	0.0548	0.0547	0.2768	0.0783	0.0552	0.0549	0.0559	0.0558	0.056	0.06	0.0552	0.0547	0.0563	0.0557	0.0553	0.0476	0.0546	0.0555	0.0755	0.1021	0.0547	0.0541	0.0799	0.0544	0.0549	0.0486	0.0648	0.048	0.0547	0.0556	0.074	0.0786	0.0774	0.0545	0.0544	0.0546	0.0541	0.0549	0.0786	0.0905	0.0543	0.0545	0.0544	0.0545	0.0549	0.0545	0.2952	0.1089	0.0543	0.0542	0.0543	0.0779	0.0551	0.0549	0.0557	0.0546	0.0547	0.0724	0.0543	0.0859	0.0544	0.0546	0.0548	0.0889	0.0542	0.055	0.0789	0.0553	0.0547	0.0548	0.0549	0.0728	0.0543	0.0559	0.3012	0.0546	0.0543	0.056	0.0555	0.0552	0.0558	0.0547	0.0547	0.0548	0.0556	0.0557	0.1038	0.0877	0.0542	0.0543	0.0562	0.0548	0.0546	0.0546
39158.689	0.0542	0.0557	0.0547	0.0546	0.3138	0.0788	0.0551	0.0547	0.0558	0.0557	0.0558	0.0599	0.0549	0.0546	0.056	0.0556	0.0554	0.0476	0.0546	0.0555	0.0757	0.1007	0.0545	0.0541	0.0805	0.0542	0.055	0.0485	0.0647	0.0479	0.0547	0.0556	0.0742	0.0786	0.0775	0.0544	0.0542	0.0547	0.0542	0.0549	0.0787	0.0902	0.0545	0.0545	0.0543	0.0545	0.0548	0.0543	0.3337	0.1083	0.0541	0.0543	0.0541	0.0776	0.055	0.0548	0.0557	0.0547	0.0545	0.0723	0.0542	0.0859	0.0544	0.0545	0.0546	0.0889	0.0543	0.0549	0.0789	0.0552	0.0546	0.0547	0.0549	0.0728	0.0543	0.0558	0.3349	0.0543	0.0544	0.0559	0.0556	0.0551	0.0556	0.0546	0.0545	0.0548	0.0554	0.0557	0.1025	0.0872	0.0542	0.0542	0.056	0.0549	0.0545	0.0547
40091.269	0.0543	0.0556	0.0548	0.0548	0.3417	0.0784	0.0552	0.0548	0.0558	0.0558	0.056	0.06	0.055	0.0548	0.0559	0.0556	0.0553	0.0474	0.0546	0.0554	0.0759	0.0998	0.0547	0.0542	0.0808	0.0544	0.0548	0.0485	0.0646	0.0478	0.0547	0.0557	0.0739	0.0787	0.0777	0.0543	0.0542	0.0547	0.0542	0.055	0.0784	0.09	0.0544	0.0544	0.0545	0.0546	0.0549	0.0543	0.373	0.1069	0.0541	0.0542	0.0542	0.0775	0.0551	0.055	0.0558	0.0546	0.0548	0.0722	0.0541	0.0859	0.0544	0.0546	0.0546	0.0885	0.0545	0.0548	0.0793	0.0552	0.0548	0.0547	0.0549	0.0731	0.0544	0.0559	0.3682	0.0545	0.0544	0.056	0.0554	0.0551	0.0557	0.0547	0.0546	0.0549	0.0557	0.0557	0.1018	0.0875	0.0544	0.0543	0.0562	0.0548	0.0546	0.0548
41023.823	0.0542	0.0556	0.0548	0.0547	0.3707	0.0785	0.0551	0.0548	0.0559	0.0557	0.056	0.0601	0.055	0.0547	0.0559	0.0555	0.0552	0.0475	0.0546	0.0553	0.0758	0.0995	0.0548	0.0542	0.0802	0.0544	0.0548	0.0485	0.0646	0.0482	0.0547	0.0556	0.0743	0.078	0.0774	0.0545	0.0543	0.0545	0.0541	0.055	0.0787	0.09	0.0544	0.0544	0.0545	0.0545	0.0547	0.0542	0.4069	0.1062	0.0542	0.0542	0.0541	0.0783	0.055	0.0548	0.0557	0.0545	0.0546	0.0723	0.0542	0.0861	0.0543	0.0546	0.0547	0.0892	0.0542	0.0548	0.0793	0.0553	0.0548	0.0547	0.0548	0.0729	0.0543	0.0559	0.4118	0.0543	0.0542	0.056	0.0554	0.0551	0.0557	0.0546	0.0545	0.0549	0.0555	0.0557	0.1013	0.0876	0.0543	0.0543	0.0561	0.0549	0.0545	0.0545
41956.224	0.0543	0.0558	0.0548	0.0548	0.4135	0.078	0.0552	0.0548	0.056	0.0557	0.056	0.0602	0.0551	0.0547	0.056	0.0557	0.0553	0.0476	0.0547	0.0555	0.0754	0.0985	0.0548	0.0541	0.0802	0.0544	0.0549	0.0485	0.0648	0.048	0.0548	0.0556	0.0741	0.078	0.0776	0.0544	0.0544	0.0547	0.0542	0.055	0.0788	0.0906	0.0545	0.0545	0.0544	0.0547	0.0549	0.0545	0.4487	0.1051	0.0542	0.0543	0.0542	0.0785	0.0551	0.0548	0.0557	0.0545	0.0548	0.0724	0.0542	0.0868	0.0544	0.0545	0.0548	0.089	0.0543	0.0548	0.0788	0.0552	0.0547	0.0546	0.055	0.0728	0.0544	0.056	0.4502	0.0544	0.0544	0.056	0.0555	0.0551	0.0557	0.0547	0.0545	0.0549	0.0554	0.0558	0.1009	0.0879	0.0545	0.0542	0.0563	0.0547	0.0545	0.0548
42888.651	0.0541	0.0556	0.0549	0.0547	0.4485	0.0778	0.055	0.0548	0.0559	0.0557	0.0559	0.0598	0.0552	0.0548	0.0561	0.0556	0.0552	0.0473	0.0545	0.0555	0.0753	0.098	0.0545	0.0542	0.0804	0.0544	0.0547	0.0486	0.0645	0.0479	0.0547	0.0556	0.0739	0.0783	0.0772	0.0544	0.0543	0.0546	0.0543	0.055	0.0784	0.0898	0.0545	0.0545	0.0544	0.0546	0.0548	0.0545	0.4906	0.1043	0.0542	0.0543	0.0541	0.078	0.055	0.0549	0.0557	0.0546	0.0544	0.072	0.0541	0.0858	0.0545	0.0545	0.0548	0.0885	0.0544	0.0548	0.0788	0.0551	0.0547	0.0547	0.055	0.0725	0.0544	0.0559	0.486	0.0543	0.0543	0.0559	0.0555	0.0552	0.0557	0.0546	0.0547	0.0548	0.0554	0.0557	0.1021	0.0877	0.0542	0.0541	0.0562	0.0548	0.0546	0.0548
43821.09	0.0542	0.0555	0.0547	0.0548	0.4785	0.0789	0.055	0.0547	0.0557	0.0558	0.0558	0.0599	0.0551	0.0546	0.0561	0.0554	0.0552	0.0475	0.0546	0.0554	0.0758	0.0971	0.0546	0.0542	0.0806	0.0544	0.0548	0.0485	0.0646	0.0479	0.0546	0.0556	0.0739	0.0787	0.0774	0.0543	0.0543	0.0546	0.0542	0.0549	0.078	0.0901	0.0544	0.0545	0.0542	0.0545	0.0548	0.0545	0.5292	0.1057	0.054	0.0543	0.054	0.0778	0.0551	0.0548	0.0556	0.0545	0.0545	0.0722	0.0542	0.086	0.0544	0.0547	0.0546	0.0888	0.0543	0.0548	0.0791	0.055	0.0546	0.0546	0.0547	0.0727	0.0543	0.0559	0.5237	0.0543	0.0542	0.0561	0.0554	0.055	0.0556	0.0547	0.0544	0.0548	0.0554	0.0557	0.0988	0.0877	0.0543	0.0542	0.0561	0.0548	0.0545	0.0546
44753.557	0.0543	0.0556	0.0548	0.0547	0.5031	0.0779	0.0551	0.0548	0.0558	0.0559	0.0559	0.0599	0.0551	0.0546	0.0561	0.0555	0.0554	0.0474	0.0546	0.0553	0.0759	0.0964	0.0547	0.0541	0.0806	0.0544	0.0548	0.0486	0.0647	0.0479	0.0547	0.0557	0.0738	0.0783	0.0774	0.0544	0.0544	0.0546	0.0542	0.0549	0.0781	0.0902	0.0544	0.0543	0.0542	0.0545	0.0547	0.0543	0.5562	0.1027	0.054	0.0541	0.0542	0.0779	0.0551	0.0549	0.0557	0.0545	0.0546	0.0721	0.0541	0.0861	0.0544	0.0546	0.0546	0.0885	0.0543	0.0549	0.0791	0.0551	0.0548	0.0548	0.0549	0.0727	0.0543	0.0559	0.5573	0.0543	0.0542	0.0559	0.0555	0.055	0.0557	0.0546	0.0547	0.0548	0.0554	0.0557	0.0983	0.0877	0.0543	0.0542	0.0562	0.0548	0.0544	0.0546
45685.949	0.0543	0.0558	0.0548	0.0548	0.5801	0.0801	0.0552	0.0549	0.056	0.056	0.0562	0.0601	0.0551	0.0548	0.0562	0.0556	0.0554	0.0475	0.0546	0.0554	0.0762	0.0952	0.0548	0.0542	0.082	0.0545	0.0549	0.0487	0.0649	0.0481	0.0547	0.0557	0.0741	0.0792	0.0778	0.0546	0.0545	0.0547	0.0542	0.055	0.0777	0.09	0.0545	0.0546	0.0544	0.0546	0.0549	0.0544	0.5915	0.1017	0.0541	0.0542	0.0543	0.0782	0.0552	0.055	0.0557	0.0547	0.0547	0.0724	0.0541	0.086	0.0544	0.0547	0.0547	0.0882	0.0543	0.0548	0.0792	0.0553	0.0547	0.0548	0.055	0.0727	0.0543	0.0559	0.587	0.0543	0.0543	0.056	0.0555	0.0552	0.0559	0.0548	0.0545	0.0549	0.0556	0.0558	0.0973	0.088	0.0543	0.0543	0.0563	0.0549	0.0546	0.0548
46618.407	0.0542	0.0555	0.0548	0.0547	0.5814	0.0785	0.0551	0.0547	0.0558	0.0558	0.0559	0.06	0.0549	0.0546	0.0558	0.0554	0.0552	0.0475	0.0546	0.0554	0.0754	0.0954	0.0546	0.054	0.0808	0.0543	0.0548	0.0483	0.0645	0.0479	0.0546	0.0555	0.0737	0.0783	0.0774	0.0544	0.0542	0.0544	0.054	0.0548	0.0781	0.0894	0.0543	0.0546	0.0542	0.0544	0.0547	0.0544	0.6145	0.1019	0.0541	0.0542	0.0541	0.0778	0.0549	0.0547	0.0556	0.0545	0.0546	0.072	0.0542	0.0854	0.0543	0.0546	0.0546	0.0887	0.0542	0.0548	0.079	0.0551	0.0546	0.0546	0.0548	0.0724	0.0542	0.0558	0.6238	0.0543	0.0542	0.0558	0.0553	0.0548	0.0556	0.0546	0.0546	0.0547	0.0554	0.0557	0.0965	0.0877	0.0542	0.0541	0.0561	0.0547	0.0547	0.0546
47550.86	0.0541	0.0556	0.0548	0.0548	0.6122	0.0784	0.0551	0.0548	0.0557	0.0558	0.0559	0.0599	0.055	0.0546	0.0561	0.0555	0.0553	0.0474	0.0547	0.0553	0.0757	0.0948	0.0546	0.0541	0.0809	0.0543	0.0548	0.0485	0.0646	0.0481	0.0547	0.0557	0.0738	0.0789	0.0772	0.0546	0.0545	0.0546	0.0543	0.0549	0.078	0.0902	0.0544	0.0544	0.0543	0.0545	0.0549	0.0543	0.6487	0.1005	0.0541	0.0542	0.0541	0.078	0.055	0.0549	0.0556	0.0546	0.0545	0.0718	0.0543	0.0857	0.0544	0.0545	0.0547	0.0889	0.0543	0.0549	0.0788	0.0551	0.0546	0.0548	0.0549	0.0725	0.0544	0.0558	0.6691	0.0543	0.0542	0.0559	0.0553	0.0552	0.0557	0.0547	0.0546	0.0548	0.0555	0.0559	0.0957	0.0877	0.0544	0.0543	0.0562	0.0547	0.0545	0.0546
48483.202	0.0543	0.0556	0.0549	0.0548	0.6343	0.0796	0.0551	0.0548	0.0558	0.0559	0.0559	0.0599	0.055	0.0547	0.0561	0.0555	0.0553	0.0476	0.0546	0.0554	0.0761	0.0943	0.0546	0.0542	0.0819	0.0543	0.0549	0.0485	0.0646	0.0481	0.0548	0.0556	0.074	0.079	0.0776	0.0544	0.0542	0.0547	0.0541	0.055	0.078	0.0898	0.0544	0.0546	0.0544	0.0544	0.0547	0.0544	0.6711	0.1	0.0542	0.0543	0.054	0.0786	0.055	0.0549	0.0556	0.0545	0.0547	0.0721	0.0541	0.0862	0.0545	0.0545	0.0547	0.0885	0.0543	0.0548	0.0792	0.0551	0.0547	0.0548	0.0549	0.0728	0.0544	0.0559	0.7113	0.0545	0.0543	0.0561	0.0554	0.0552	0.0556	0.0547	0.0544	0.0549	0.0555	0.0557	0.0952	0.0878	0.0543	0.0542	0.0563	0.0547	0.0545	0.0546
